,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,seconds
956,12:55:12.660000,-0.789,-0.13631,-5.03649,0.66667,-0.96667,-0.06667,46512.66
957,12:55:12.690000,0.08744,-0.63631,-3.62176,0.4,-2.26667,-0.0,46512.69
958,12:55:12.720000,0.08744,-0.63631,-3.62176,0.4,-2.26667,-0.0,46512.72
959,12:55:12.760000,0.08147,-0.65631,-0.60629,1.13333,-1.9,-0.0,46512.76
960,12:55:12.790000,0.67746,-0.64042,0.20607,1.0,-2.53333,0.26667,46512.79
961,12:55:12.830000,0.41533,-0.61142,0.07506,1.2,-2.0,0.33333,46512.83
962,12:55:12.860000,-0.71588,-0.46542,-0.35158,1.4,-1.6,0.33333,46512.86
963,12:55:12.890000,-0.09802,-0.88642,0.22116,0.86667,-2.93333,0.3,46512.89
964,12:55:12.920000,0.53412,-0.90136,0.00113,1.06667,-1.26667,0.56667,46512.92
965,12:55:12.950000,-1.07861,-1.49936,-0.7857,1.3,-0.93333,0.46667,46512.95
966,12:55:12.980000,-1.0697,-0.73021,-0.23954,1.13333,-2.83333,0.23333,46512.98
967,12:55:13.010000,0.39542,-0.88721,0.71319,0.86667,-2.86667,0.33333,46513.01
968,12:55:13.040000,0.00483,-1.451,-0.06692,0.96667,-1.23333,0.5,46513.04
969,12:55:13.070000,-1.14875,-1.314,-0.599,1.2,-1.16667,0.43333,46513.07
970,12:55:13.100000,0.34409,-1.36364,0.37209,0.8,-1.43333,0.4,46513.1
971,12:55:13.140000,-0.36552,-1.03558,-0.19151,1.03333,-1.03333,0.36667,46513.14
972,12:55:13.160000,-0.23598,-0.54169,-0.0906,1.16667,-1.06667,0.2,46513.16
973,12:55:13.190000,0.14948,-0.283,-0.27685,0.93333,-1.2,0.1,46513.19
974,12:55:13.230000,0.52993,-0.61338,0.46376,0.96667,-0.83333,0.36667,46513.23
975,12:55:13.260000,0.52993,-0.61338,0.46376,0.96667,-0.83333,0.36667,46513.26
976,12:55:13.290000,1.14478,-0.33339,0.93271,0.53333,-1.03333,0.2,46513.29
977,12:55:13.320000,1.14478,-0.33339,0.93271,0.53333,-1.03333,0.2,46513.32
978,12:55:13.340000,0.34518,-0.04939,0.27487,0.7,-0.36667,0.23333,46513.34
979,12:55:13.380000,-0.46882,-0.21523,0.83877,0.46667,-0.93333,0.06667,46513.38
980,12:55:13.410000,0.94583,-0.37223,2.00515,0.3,-0.6,0.13333,46513.41
981,12:55:13.440000,0.70083,-0.29423,1.3993,0.33333,-0.06667,0.06667,46513.44
982,12:55:13.470000,-0.02517,-0.17623,1.09369,0.26667,0.0,-0.0,46513.47
983,12:55:13.500000,0.25883,-0.07823,1.19338,0.06667,-0.26667,0.06667,46513.5
984,12:55:13.530000,0.25883,-0.07823,1.19338,0.06667,-0.26667,0.06667,46513.53
985,12:55:13.560000,0.76883,-0.40239,0.76709,0.1,0.2,-0.03333,46513.56
986,12:55:13.590000,0.43954,-0.35339,0.5274,0.0,-0.06667,-0.0,46513.59
987,12:55:13.620000,0.55654,-0.21639,0.50239,-0.03333,-0.13333,-0.0,46513.62
988,12:55:13.660000,0.61554,-0.42316,0.21816,0.0,0.1,-0.06667,46513.66
989,12:55:13.690000,0.74354,-0.52116,0.31914,0.03333,0.13333,-0.06667,46513.69
990,12:55:13.720000,0.55654,-0.44216,0.27585,0.0,0.1,-0.03333,46513.72
991,12:55:13.750000,0.58118,-0.27616,0.13491,-0.06667,-0.06667,-0.03333,46513.75
992,12:55:13.780000,0.45318,-0.54251,0.11171,0.03333,0.06667,-0.1,46513.78
993,12:55:13.810000,0.53218,-0.47351,0.30118,0.03333,0.06667,-0.06667,46513.81
994,12:55:13.840000,0.74718,-0.55251,0.18086,0.0,0.0,-0.06667,46513.84
995,12:55:13.870000,0.74718,-0.55251,0.18086,0.0,0.0,-0.06667,46513.87
996,12:55:13.900000,0.47778,-0.33416,0.41351,0.0,0.06667,-0.0,46513.9
997,12:55:13.930000,0.38978,-0.47351,0.16221,-0.06667,0.03333,-0.0,46513.93
998,12:55:13.960000,0.47778,-0.57151,0.15586,0.0,0.03333,-0.03333,46513.96
999,12:55:13.990000,0.38978,-0.39551,0.15558,0.1,0.1,-0.03333,46513.99
1000,12:55:14.020000,0.11141,-0.38551,0.28569,0.0,0.1,-0.0,46514.02
1001,12:55:14.050000,0.21041,-0.57151,0.19149,0.0,0.0,-0.1,46514.05
1002,12:55:14.090000,0.23941,-0.48351,0.27212,0.06667,0.03333,-0.06667,46514.09
1003,12:55:14.120000,0.19041,-0.50251,0.33246,-0.03333,0.0,-0.0,46514.12
1004,12:55:14.150000,0.28841,-0.59151,0.31706,-0.03333,0.0,-0.03333,46514.15
1005,12:55:14.180000,0.21941,-0.44451,0.42881,0.03333,0.03333,-0.1,46514.18
1006,12:55:14.210000,0.32741,-0.34416,0.50763,0.0,0.0,-0.03333,46514.21
1007,12:55:14.240000,0.32741,-0.34416,0.50763,0.0,0.0,-0.03333,46514.24
1008,12:55:14.270000,0.31741,-0.54251,0.30886,-0.03333,-0.03333,-0.1,46514.27
1009,12:55:14.300000,0.30841,-0.42451,0.46919,0.0,0.0,-0.06667,46514.3
1010,12:55:14.330000,0.19041,-0.42451,0.70481,-0.13333,0.03333,-0.0,46514.33
1011,12:55:14.360000,-0.19259,-0.43451,0.28479,-0.13333,0.1,-0.1,46514.36
1012,12:55:14.390000,-0.21159,-0.63051,0.45115,-0.06667,0.0,-0.16667,46514.39
1013,12:55:14.420000,0.18041,-0.54438,0.78563,-0.23333,0.1,-0.1,46514.42
1014,12:55:14.450000,0.05341,-0.50538,0.61624,-0.23333,0.3,-0.1,46514.45
1015,12:55:14.480000,0.06891,-0.82171,1.53679,-0.06667,1.2,-0.16667,46514.48
1016,12:55:14.520000,0.06891,-0.82171,1.53679,-0.06667,1.2,-0.16667,46514.52
1017,12:55:14.550000,0.40558,-1.29271,2.19792,-0.23333,1.63333,-0.13333,46514.55
1018,12:55:14.580000,0.31648,-1.12571,2.28305,-0.26667,2.36667,-0.1,46514.58
1019,12:55:14.610000,-0.25651,-0.73038,1.32833,-0.66667,2.46667,-0.1,46514.61
1020,12:55:14.640000,0.22032,-1.13238,1.3548,-0.83333,2.2,-0.06667,46514.64
1021,12:55:14.670000,1.09836,-1.65471,1.9206,-0.86667,2.56667,0.03333,46514.67
1022,12:55:14.700000,-0.0234,-1.39346,0.4947,-1.1,3.4,0.26667,46514.7
1023,12:55:14.730000,-0.4939,-1.351,-0.08536,-0.96667,3.1,0.36667,46514.73
1024,12:55:14.760000,-0.51961,-1.06169,-0.23976,-0.96667,3.1,0.43333,46514.76
1025,12:55:14.790000,-0.83771,-1.15279,-0.50619,-1.3,3.36667,0.5,46514.79
1026,12:55:14.820000,-0.83771,-1.15279,-0.50619,-1.3,3.36667,0.5,46514.82
1027,12:55:14.850000,-0.83771,-1.15279,-0.50619,-1.3,3.36667,0.5,46514.85
1028,12:55:14.880000,-1.90154,-0.35721,-0.55153,-1.3,2.23333,0.5,46514.88
1029,12:55:14.910000,-1.5276,-0.32842,-0.1921,-1.63333,1.93333,0.56667,46514.91
1030,12:55:14.940000,-2.12922,-0.523,-1.07812,-1.26667,1.93333,0.26667,46514.94
1031,12:55:14.970000,-1.62467,-0.46742,-3.20778,-1.53333,1.3,0.16667,46514.97
1032,12:55:15,-1.5591,-0.40842,-4.26936,-1.66667,1.13333,0.23333,46515.0
1033,12:55:15.040000,-1.40551,-0.53954,-6.25005,-1.2,0.96667,-0.13333,46515.04
1034,12:55:15.060000,-1.40551,-0.53954,-6.25005,-1.2,0.96667,-0.13333,46515.06
1035,12:55:15.110000,-1.16756,-0.16342,-7.56108,-1.16667,0.43333,0.03333,46515.11
1036,12:55:15.150000,-0.4811,-0.05542,-7.24699,-0.93333,0.53333,-0.0,46515.15
1037,12:55:15.170000,-0.99026,0.09158,-7.95509,-0.56667,0.86667,-0.23333,46515.17
1038,12:55:15.200000,-0.55888,-0.00642,-6.71994,-0.63333,0.46667,-0.16667,46515.2
1039,12:55:15.240000,-0.03653,-0.189,-7.15214,-0.46667,0.46667,-0.13333,46515.24
1040,12:55:15.270000,0.13504,0.03069,-7.18731,-0.16667,0.0,-0.13333,46515.27
1041,12:55:15.290000,0.13504,0.03069,-7.18731,-0.16667,0.0,-0.13333,46515.29
1042,12:55:15.320000,0.45804,-0.11631,-7.49631,-0.13333,-0.03333,-0.16667,46515.32
1043,12:55:15.350000,0.22304,0.37758,-6.47467,0.26667,-0.1,-0.1,46515.35
1044,12:55:15.390000,0.57778,-0.01442,-6.26946,0.13333,-0.56667,-0.03333,46515.39
1045,12:55:15.420000,0.42078,-0.07342,-6.63559,0.23333,-0.56667,-0.03333,46515.42
1046,12:55:15.450000,-0.02888,0.08358,-7.19891,0.56667,-0.6,-0.0,46515.45
1047,12:55:15.480000,-0.02888,0.08358,-7.19891,0.56667,-0.6,-0.0,46515.48
1048,12:55:15.510000,0.1269,-0.25942,-6.53026,0.6,-1.8,-0.0,46515.51
1049,12:55:15.540000,-0.22402,-0.23042,-6.02297,0.96667,-1.36667,0.03333,46515.54
1050,12:55:15.570000,-1.25851,0.12258,-3.27223,1.26667,-2.0,-0.1,46515.57
1051,12:55:15.600000,-1.25851,0.12258,-3.27223,1.26667,-2.0,-0.1,46515.6
1052,12:55:15.630000,-0.19896,-1.03342,-0.02625,1.06667,-2.66667,0.13333,46515.63
1053,12:55:15.660000,-0.57657,-0.46542,-0.12827,1.4,-2.73333,0.06667,46515.66
1054,12:55:15.690000,-0.11838,-0.56242,-0.08351,1.0,-2.86667,0.13333,46515.69
1055,12:55:15.720000,-0.11838,-0.56242,-0.08351,1.0,-2.86667,0.13333,46515.72
1056,12:55:15.750000,-0.70817,-1.15636,-0.24533,1.3,-2.13333,0.36667,46515.75
1057,12:55:15.790000,-1.27872,-0.46936,-0.42996,1.53333,-2.16667,0.33333,46515.79
1058,12:55:15.820000,-0.32888,-1.52421,-0.18831,1.06667,-0.73333,0.3,46515.82
1059,12:55:15.850000,-0.32888,-1.52421,-0.18831,1.06667,-0.73333,0.3,46515.85
1060,12:55:15.880000,-0.9368,-0.824,-0.57263,0.9,-2.13333,0.16667,46515.88
1061,12:55:15.910000,-0.3537,-1.128,-0.13366,0.66667,-2.63333,0.16667,46515.91
1062,12:55:15.940000,0.1736,-0.76079,0.59706,1.03333,-2.06667,0.2,46515.94
1063,12:55:15.970000,-0.05563,-0.75158,0.0869,0.8,-1.66667,0.2,46515.97
1064,12:55:16,0.21483,-0.55169,0.01904,0.7,-1.9,0.3,46516.0
1065,12:55:16.030000,0.79509,-0.78669,0.12407,0.66667,-1.9,0.3,46516.03
1066,12:55:16.060000,0.60702,-0.61258,-0.00559,0.9,-1.36667,0.33333,46516.06
1067,12:55:16.090000,0.15811,0.31862,0.00543,0.8,-1.7,0.33333,46516.09
1068,12:55:16.120000,0.99093,0.08549,0.81562,0.6,-1.73333,0.26667,46516.12
1069,12:55:16.160000,1.20378,0.24461,0.37858,0.83333,-0.7,0.4,46516.16
1070,12:55:16.190000,-0.36522,0.49961,-0.1613,0.8,-0.6,0.33333,46516.19
1071,12:55:16.220000,-0.82182,0.85377,-0.04358,0.7,-1.0,0.23333,46516.22
1072,12:55:16.250000,0.95583,-0.00975,0.78543,0.5,-1.06667,0.03333,46516.25
1073,12:55:16.280000,-0.302,0.37225,0.66624,0.56667,-0.53333,0.2,46516.28
1074,12:55:16.310000,-0.214,0.26525,0.91859,0.36667,-0.8,0.1,46516.31
1075,12:55:16.340000,0.51999,-0.30375,1.28435,0.4,-0.5,0.06667,46516.34
1076,12:55:16.370000,0.32275,-0.29375,1.39037,0.46667,-0.13333,0.13333,46516.37
1077,12:55:16.400000,-0.34425,0.01901,1.0466,0.4,-0.06667,0.1,46516.4
1078,12:55:16.430000,0.31275,0.10701,1.14067,0.16667,-0.4,-0.0,46516.43
1079,12:55:16.460000,0.41075,-0.22575,1.04359,0.1,-0.1,-0.0,46516.46
1080,12:55:16.490000,-0.01125,0.11725,0.40203,-0.03333,-0.03333,-0.03333,46516.49
1081,12:55:16.530000,0.38175,-0.21523,0.30832,0.0,-0.06667,-0.06667,46516.53
1082,12:55:16.560000,0.81275,-0.24523,0.41783,0.06667,0.06667,-0.1,46516.56
1083,12:55:16.590000,0.42075,-0.10723,0.14073,-0.03333,0.16667,-0.03333,46516.59
1084,12:55:16.620000,0.42075,-0.10723,0.14073,-0.03333,0.16667,-0.03333,46516.62
1085,12:55:16.650000,0.75499,-0.27423,0.27162,0.0,0.0,-0.06667,46516.65
1086,12:55:16.680000,0.70599,-0.37239,0.29246,0.06667,0.13333,-0.03333,46516.68
1087,12:55:16.710000,0.443,-0.25539,0.2652,0.0,0.13333,-0.03333,46516.71
1088,12:55:16.740000,0.531,-0.42139,0.15966,-0.1,-0.03333,-0.06667,46516.74
1089,12:55:16.770000,0.492,-0.32516,0.18425,0.06667,0.03333,-0.03333,46516.77
1090,12:55:16.800000,0.325,-0.26616,0.2273,0.06667,0.1,-0.03333,46516.8
1091,12:55:16.830000,0.22983,-0.49116,0.34969,0.03333,-0.03333,-0.03333,46516.83
1092,12:55:16.860000,0.22983,-0.49116,0.34969,0.03333,-0.03333,-0.03333,46516.86
1093,12:55:16.890000,0.21983,-0.28516,0.3659,0.0,0.1,-0.0,46516.89
1094,12:55:16.920000,0.10183,-0.42316,0.20036,0.0,0.03333,-0.03333,46516.92
1095,12:55:16.960000,0.27883,-0.52116,0.29405,0.06667,0.03333,-0.06667,46516.96
1096,12:55:16.990000,0.42583,-0.41316,0.42246,0.0,0.0,-0.0,46516.99
1097,12:55:17.020000,0.09283,-0.37416,0.13688,0.0,0.0,-0.03333,46517.02
1098,12:55:17.050000,0.09283,-0.37416,0.13688,0.0,0.0,-0.03333,46517.05
1099,12:55:17.080000,0.35683,-0.49116,0.51043,0.03333,0.03333,-0.0,46517.08
1100,12:55:17.110000,0.35683,-0.49116,0.51043,0.03333,0.03333,-0.0,46517.11
1101,12:55:17.140000,0.14183,-0.46216,0.28646,-0.03333,0.0,-0.03333,46517.14
1102,12:55:17.170000,0.10183,-0.33416,0.14757,0.03333,0.06667,-0.0,46517.17
1103,12:55:17.200000,0.12183,-0.33416,0.48643,0.0,0.03333,-0.03333,46517.2
1104,12:55:17.240000,0.08283,-0.35416,0.3603,-0.06667,-0.03333,-0.06667,46517.24
1105,12:55:17.260000,0.28883,-0.42316,0.49592,0.0,0.06667,-0.03333,46517.26
1106,12:55:17.290000,-0.18846,-0.38551,0.15936,-0.06667,0.06667,-0.06667,46517.29
1107,12:55:17.330000,-0.14946,-0.46351,0.21015,-0.1,0.0,-0.1,46517.33
1108,12:55:17.360000,0.33783,-0.65051,0.49574,-0.06667,0.0,-0.1,46517.36
1109,12:55:17.390000,0.37683,-0.51251,0.38673,-0.06667,0.13333,-0.03333,46517.39
1110,12:55:17.470000,0.07654,-0.43451,0.16463,-0.03333,0.23333,-0.06667,46517.47
1111,12:55:17.500000,-0.07682,-0.51771,0.29091,0.0,0.23333,-0.1,46517.5
1112,12:55:17.520000,-0.16482,-0.58671,0.28731,0.0,0.33333,-0.16667,46517.52
1113,12:55:17.560000,-0.29622,-0.65471,0.4363,-0.03333,0.26667,-0.16667,46517.56
1114,12:55:17.590000,-0.35859,-0.65471,0.90371,-0.13333,0.23333,-0.13333,46517.59
1115,12:55:17.620000,-0.11359,-0.84071,1.29899,-0.16667,0.63333,-0.1,46517.62
1116,12:55:17.650000,-0.30289,-0.93246,1.45385,-0.06667,1.1,-0.13333,46517.65
1117,12:55:17.680000,-1.18489,-0.94246,1.26346,-0.16667,1.43333,-0.23333,46517.68
1118,12:55:17.710000,-0.22142,-1.06946,1.84313,-0.4,1.5,-0.2,46517.71
1119,12:55:17.740000,-0.84551,-0.73371,0.66338,-0.56667,2.73333,-0.16667,46517.74
1120,12:55:17.770000,-0.58368,-0.90971,0.51106,-0.73333,2.46667,-0.2,46517.77
1121,12:55:17.800000,-0.58368,-0.90971,0.51106,-0.73333,2.46667,-0.2,46517.8
1122,12:55:17.830000,0.30006,-0.87346,0.81915,-0.83333,3.3,-0.0,46517.83
1123,12:55:17.860000,0.08142,-0.93558,-0.02743,-0.96667,2.96667,0.1,46517.86
1124,12:55:17.890000,0.36239,-0.832,0.12527,-0.96667,3.03333,0.33333,46517.89
1125,12:55:17.920000,-0.00036,-0.61969,-0.03315,-1.03333,3.16667,0.4,46517.92
1126,12:55:17.950000,-0.68071,-0.39858,-0.45119,-0.96667,3.23333,0.36667,46517.95
1127,12:55:17.980000,-0.20515,-0.77979,-0.15502,-1.13333,2.3,0.26667,46517.98
1128,12:55:18.010000,-0.18738,-0.971,-0.10553,-1.1,2.36667,0.36667,46518.01
1129,12:55:18.040000,-1.55273,-0.25921,-0.24058,-1.13333,2.4,0.46667,46518.04
1130,12:55:18.080000,-1.55273,-0.25921,-0.24058,-1.13333,2.4,0.46667,46518.08
1131,12:55:18.110000,-0.98753,-0.49442,-0.01945,-1.13333,1.56667,0.16667,46518.11
1132,12:55:18.140000,-1.5791,-0.23942,-2.35488,-1.26667,1.43333,0.2,46518.14
1133,12:55:18.170000,-1.5791,-0.23942,-2.35488,-1.26667,1.43333,0.2,46518.17
1134,12:55:18.200000,-0.70851,-0.68431,-3.27441,-0.9,0.9,-0.0,46518.2
1135,12:55:18.230000,-1.24402,-0.28331,-4.28925,-0.9,0.76667,-0.03333,46518.23
1136,12:55:18.260000,-1.24402,-0.28331,-4.28925,-0.9,0.76667,-0.03333,46518.26
1137,12:55:18.290000,-1.24402,-0.28331,-4.28925,-0.9,0.76667,-0.03333,46518.29
1138,12:55:18.320000,-0.83326,-0.09242,-5.98936,-0.73333,0.73333,-0.06667,46518.32
1139,12:55:18.350000,-0.75488,-0.10242,-7.13191,-0.66667,0.5,-0.16667,46518.35
1140,12:55:18.380000,0.06147,0.00964,-6.00368,-0.5,0.2,-0.2,46518.38
1141,12:55:18.410000,-0.18353,0.12764,-6.10833,-0.46667,0.33333,-0.13333,46518.41
1142,12:55:18.440000,0.02778,0.09279,-6.36994,-0.3,0.23333,-0.16667,46518.44
1143,12:55:18.480000,0.01704,0.20979,-6.43407,-0.2,0.03333,-0.2,46518.48
1144,12:55:18.510000,0.39124,0.244,-5.68416,-0.06667,-0.06667,-0.1,46518.51
1145,12:55:18.540000,0.39124,0.244,-5.68416,-0.06667,-0.06667,-0.1,46518.54
1146,12:55:18.570000,0.39124,0.244,-5.68416,-0.06667,-0.06667,-0.1,46518.57
1147,12:55:18.600000,-0.04976,0.166,-6.13488,0.1,-0.03333,-0.13333,46518.6
1148,12:55:18.630000,0.12724,0.077,-5.67975,0.16667,-0.33333,-0.06667,46518.63
1149,12:55:18.660000,0.24424,0.038,-5.66817,0.23333,-0.33333,-0.06667,46518.66
1150,12:55:18.690000,0.20524,0.038,-4.7467,0.46667,-0.4,-0.03333,46518.69
1151,12:55:18.720000,-0.08096,0.342,-5.23894,0.4,-0.56667,-0.0,46518.72
1152,12:55:18.750000,0.21304,0.019,-4.98206,0.33333,-0.63333,-0.03333,46518.75
1153,12:55:18.780000,0.25378,-0.304,-4.70459,0.6,-0.53333,-0.0,46518.78
1154,12:55:18.810000,0.25378,-0.304,-4.70459,0.6,-0.53333,-0.0,46518.81
1155,12:55:18.840000,-0.55826,0.058,-4.14216,0.63333,-1.1,-0.06667,46518.84
1156,12:55:18.870000,0.14644,-0.373,-2.07557,0.73333,-1.5,-0.0,46518.87
1157,12:55:18.900000,-0.67502,-0.304,-1.92574,0.76667,-1.56667,0.06667,46518.9
1158,12:55:18.930000,1.1869,-1.059,0.0962,0.23333,-3.7,0.06667,46518.93
1159,12:55:18.960000,1.1869,-1.059,0.0962,0.23333,-3.7,0.06667,46518.96
1160,12:55:18.990000,0.16327,-0.60221,0.10647,1.03333,-1.93333,0.3,46518.99
1161,12:55:19.020000,0.16327,-0.60221,0.10647,1.03333,-1.93333,0.3,46519.02
1162,12:55:19.060000,-0.45015,-0.55321,-0.23247,0.33333,-3.26667,0.3,46519.06
1163,12:55:19.090000,-0.45015,-0.55321,-0.23247,0.33333,-3.26667,0.3,46519.09
1164,12:55:19.120000,-1.69135,0.13179,-1.00788,1.4,-1.76667,0.3,46519.12
1165,12:55:19.150000,-2.04386,0.29879,-1.22159,1.03333,-2.36667,0.2,46519.15
1166,12:55:19.180000,-0.0297,-0.745,0.06258,1.0,-2.8,0.4,46519.18
1167,12:55:19.210000,-0.4116,-0.392,-0.04934,1.26667,-1.3,0.43333,46519.21
1168,12:55:19.240000,-1.11317,-0.51,-0.77683,0.96667,-1.33333,0.33333,46519.24
1169,12:55:19.270000,0.03936,-0.93679,-0.01765,0.76667,-2.13333,0.43333,46519.27
1170,12:55:19.300000,-0.22617,-1.19764,0.30772,0.9,-1.76667,0.5,46519.3
1171,12:55:19.330000,-0.72852,-0.008,0.07345,0.96667,-1.0,0.4,46519.33
1172,12:55:19.360000,-0.807,0.27354,-0.37098,0.66667,-1.2,0.26667,46519.36
1173,12:55:19.390000,0.16058,-0.50538,0.46547,0.76667,-1.2,0.3,46519.39
1174,12:55:19.430000,0.05891,0.32284,1.01054,1.0,-0.83333,0.33333,46519.43
1175,12:55:19.460000,-0.47007,0.72577,-0.55945,0.26667,-1.13333,-0.0,46519.46
1176,12:55:19.490000,0.46211,-0.85323,0.47833,0.33333,-1.36667,-0.06667,46519.49
1177,12:55:19.520000,0.53218,0.68625,1.4051,0.86667,-0.76667,0.2,46519.52
1178,12:55:19.550000,-0.38982,1.42101,0.52939,0.43333,-0.6,0.1,46519.55
1179,12:55:19.580000,-0.22746,0.21501,-0.00684,0.1,-0.8,-0.0,46519.58
1180,12:55:19.610000,0.786,-0.12799,1.0208,0.66667,-0.86667,-0.0,46519.61
1181,12:55:19.640000,0.159,0.821,0.55414,0.46667,-0.16667,0.13333,46519.64
1182,12:55:19.670000,-0.597,0.164,0.13941,0.3,-0.16667,0.06667,46519.67
1183,12:55:19.700000,-0.145,0.184,0.94595,0.46667,-0.36667,-0.0,46519.7
1184,12:55:19.730000,0.06899,-0.287,0.65336,0.33333,-0.06667,-0.06667,46519.73
1185,12:55:19.770000,0.06899,-0.287,0.65336,0.33333,-0.06667,-0.06667,46519.77
1186,12:55:19.800000,0.30399,-0.15,1.19568,0.23333,0.03333,0.06667,46519.8
1187,12:55:19.830000,0.30399,-0.15,1.19568,0.23333,0.03333,0.06667,46519.83
1188,12:55:19.860000,-0.145,-0.16,0.84485,0.13333,-0.03333,-0.06667,46519.86
1189,12:55:19.890000,0.394,-0.081,1.03198,0.06667,0.13333,-0.0,46519.89
1190,12:55:19.920000,-0.26017,0.135,0.27969,0.0,0.2,-0.0,46519.92
1191,12:55:19.950000,0.03383,-0.25599,0.4627,0.0,-0.2,-0.1,46519.95
1192,12:55:19.980000,0.41583,-0.15799,0.655,0.03333,-0.13333,-0.03333,46519.98
